,spectral_centroid,spectral_bandwidth,rolloff,mfcc1,mfcc2,mfcc3,mfcc5,mfcc6,mfcc8,mfcc12,mfcc14,mfcc21,mfcc30,mfcc32,mfcc34,mfcc36,label
53,1689.943148,1302.26929,3204.110718,-289.2325439,152.85865780000003,-84.1761322,-36.92160797,-6.602900982,-23.38989258,7.904473305,7.336905956,1.96677804,-3.254010439,-2.229112148,-3.2643437389999996,-1.694522858,not_covid
54,5268.0051490000005,2804.769703,8231.216431,-323.0289307,7.43810606,30.04555893,-14.65365124,16.30102348,16.11907578,2.034223557,6.256581783,-1.469701886,1.852009416,0.511854053,-0.364435464,0.24095913800000002,not_covid
55,1920.3166809999998,2045.2295600000002,3931.404622,-380.8705139,112.46860500000001,-19.43079948,-0.9231653809999999,1.677948833,-1.321048856,-4.763397217,-2.569296837,0.40617901100000003,0.9090090390000001,-0.837605715,0.190932557,0.206030667,not_covid
56,1337.378712,2054.728419,2823.1923420000003,-438.9078674,134.86586,12.16794872,4.366745472,18.71654129,4.357101917,1.874265075,-2.539191723,-6.758738041,3.220968723,1.34578526,0.774761677,-0.179696783,not_covid
57,2708.071999,2574.091281,5812.718709000001,-340.76492310000003,66.57048798,-9.232458115,-18.43651009,2.795256138,-14.650708199999999,-8.48720932,-11.75252724,-0.935085297,1.328180909,-1.7039939169999998,-0.103386775,0.8480775359999999,not_covid
58,2058.952604,2213.08765,4099.782308,-76.38678741,107.70123290000001,-20.69819832,-9.606513023,-7.737349987000001,-8.079319953999999,1.961329699,4.14515686,-2.1846749780000003,1.767427206,2.6679759030000003,2.1239230630000003,2.213423491,not_covid
59,2781.874568,2304.328344,5648.926799,-462.8644409,82.44615936,-38.42941284,-15.53451157,5.321291447,4.04835844,14.21217632,0.541134298,2.575814962,-2.290997028,0.607430279,0.63408637,0.594699204,not_covid
60,1612.895795,1411.838677,2907.580566,-376.87600710000004,111.01737209999999,-31.90401268,-0.816813052,-4.456445217,-3.759592772,-7.439711571,-0.20308373899999999,-3.106705189,-0.615695536,-2.276272297,-1.6080607180000002,-0.5941543579999999,not_covid
61,2171.1715,2021.0226850000001,4153.715007,-110.8650284,100.7846756,-45.94962692,-24.01032257,2.348845959,1.187043309,1.831213832,-6.741582394,-4.538440228,-0.268042892,0.646140575,-3.336028099,-1.57277739,not_covid
62,3326.5533100000002,2360.503837,5806.188965,-252.3434753,51.85655212,-34.4942627,-17.79559708,-3.9803419110000005,-1.72403729,-1.7468215230000002,3.488702059,-0.751881659,1.9452124830000002,-0.46913018799999995,1.208251238,-1.020161629,not_covid
63,2334.83486,2422.755362,4712.182617,-198.5722656,98.35516357,-22.576049800000003,-3.101899385,-8.38271904,-2.348506451,-1.5932111740000001,0.273122817,-5.691585541,-1.8177543880000002,-0.281396031,-1.038223982,1.460246205,not_covid
64,2449.933602,2419.2203600000003,4960.312907,-304.949585,79.19062042,-30.30089951,11.48338223,8.871163368,6.1153039929999995,2.379321337,5.931216717000001,-0.47608643799999995,2.69884181,1.487055421,-1.187262416,-1.396170855,not_covid
65,4622.817120000001,3265.835673,8701.806641,-309.2772827,50.47202301,23.25248146,-27.88604546,7.065902232999999,-40.84667969,-11.61613846,-25.08289909,-44.5687294,4.322498798,1.7972031830000001,-15.27607536,-7.5027365679999996,not_covid
66,2720.9463809999997,3004.710296,6610.693359000001,-417.7718506,80.78855896,10.30056953,-2.870544672,3.2816967960000003,5.537049294,2.356718779,-0.32169583399999996,-4.525930405,-1.244736195,1.446226597,0.324944526,2.747587919,not_covid
67,2892.0870760000003,2467.408141,5072.664388,-519.1584473,60.78128433,-13.72288609,0.051049832,-2.534910202,-1.49458015,-0.909972489,-1.7196295259999999,3.360687017,3.432874918,1.927567601,1.253289342,1.54075253,not_covid
68,3429.061935,2788.6344129999998,6886.288452,-282.2979126,48.581680299999995,-15.52236557,4.199979782,-7.577726364,-12.03764725,-6.0663366320000005,1.017302513,-5.5204868320000005,0.40779173399999996,2.1452798840000002,0.22727130399999998,-0.805098951,not_covid
69,2710.8116370000002,2664.28755,5778.474935,-346.8572998,75.76561737,-7.6481933589999995,11.365474699999998,1.842425585,-4.264208317,5.053118229,0.987186015,-2.7670238019999998,-0.022144318,1.614948034,-1.523255706,-1.141959786,not_covid
70,2604.02147,2404.247428,5276.23291,-368.764801,68.98126984,-3.008704901,-22.75530052,-6.267437935,-2.985133171,-3.051646709,-3.809846163,-2.766688585,1.5795766119999999,-3.468718052,-1.72301507,0.302078426,not_covid
71,2091.414284,1901.2380890000002,4090.710449,-333.0496216,77.42475128,-29.19189262,-40.09062576,-14.11332035,-3.514721632,-15.34866905,-16.67996025,-2.237178326,0.596306145,-2.54275012,-0.935377777,2.642971516,not_covid
72,2534.7294890000003,2744.683779,5691.843669,-369.5169373,88.61798859,5.340973854,1.300597429,3.9452209469999997,-4.567378521,-7.26291132,-8.427964211,-6.485851287999999,-1.036760092,-3.223338366,-1.8129609819999999,0.28282848,not_covid
73,2744.1903039999997,2320.338361,5163.33313,-183.91520690000002,58.54668808,-38.57053375,-24.98923111,-18.94027138,-18.41794205,-3.469249964,-5.729098797000001,-2.9090478419999997,1.6363540890000001,0.974429667,0.307348102,-0.52779305,not_covid
74,1854.845655,2354.684236,4243.885295,-468.12127689999994,97.57888794,26.81696892,-0.929527581,10.96448326,1.175113082,0.42768588700000004,5.755687714,2.444093466,6.738978863,-10.90629864,-4.912596703,2.1452779769999997,not_covid
75,2420.90436,1998.083848,4474.968465,-177.3961182,77.23569489,-63.81254959,-31.18607903,5.636470318,-4.239264488,-4.122484207,6.545998096,-6.206339358999999,7.490735054,-4.305301666,1.748196125,3.98422575,not_covid
76,2752.002994,2596.182279,5654.908244,-191.06329350000001,71.33434296,-24.32737732,-11.3977232,-3.646569252,-12.99452591,-4.257190704,-2.116787672,-1.464253545,-0.34061443799999996,-0.6801459790000001,-1.6344637869999998,-0.902468741,not_covid
77,2171.7362420000004,1726.23263,4083.9813229999995,-246.50788880000002,113.1378021,-46.95314407,-36.68562317,6.769947052000001,-26.43030548,-5.994250298,-7.140301704,-7.397933006000001,-1.098561764,-5.792216777999999,1.88558495,-4.591114043999999,not_covid
78,2788.991053,2353.361394,5333.60494,-167.233429,59.13025284,-46.82190323,-41.70165253,-28.67772484,-21.26395607,-6.495607852999999,-2.564221382,-5.766208172000001,0.166452765,-2.9433710580000003,-0.294129729,3.296235561,not_covid
79,1177.035764,1083.093391,2302.557373,-228.3326874,143.1544037,-33.90333557,11.45439816,-17.60911751,-21.69308281,-12.73168468,-0.605456233,-3.118623972,-1.189392924,-2.001768351,-1.8820973630000002,-1.742272377,not_covid
80,2996.473857,2686.654498,6132.22758,-341.83294680000006,72.79235077,-13.49164009,-12.21191311,-0.330000997,2.735263348,1.4079651830000002,2.407044649,0.405329674,0.7845048309999999,1.221788645,0.986714065,0.26199600100000003,not_covid
81,3088.643371,3098.962637,7191.392008,-286.70864869999997,78.45446014,28.38913727,-9.564833641,7.9859342579999995,-8.109892845,-1.2440007929999999,-3.003057957,-4.124252796,5.019833088,-0.14978055699999998,1.105236769,0.851608574,not_covid
82,1422.994515,987.5257092,2667.076619,-230.42718509999997,175.0752716,-84.29141235,5.494448185,-31.49656868,-1.503863692,-3.269381762,-9.87228775,3.000714302,4.965233326,-0.10481871699999999,2.87138772,-0.990615547,not_covid
83,2222.752909,1599.120147,4181.8776450000005,-242.8900452,132.54345700000002,-78.34437561,-26.21814919,11.379489900000001,-15.00037956,-1.663711309,11.55487728,2.883384705,-3.778927803,-4.82943058,-0.9204549190000001,1.7335854769999999,not_covid
84,1587.3407650000001,1106.079439,2676.4504829999996,-167.9494629,123.3416443,-81.64656067,-4.5857715610000005,-7.269656181,-17.06769562,-0.50413096,5.937473774,7.2545456889999995,5.198708534,1.272182345,-0.47792065100000003,2.598427057,not_covid
85,1118.3568380000002,1344.59598,1393.0786130000001,-316.8756409,95.60387421,-6.333886623,-21.89689445,-8.405533791,-10.9567461,4.400094509,-5.674115658,-1.0417974,-5.177590847,-5.567257403999999,-0.099458627,6.219966412000001,not_covid
86,1891.080903,2203.3683809999998,4007.468669,-301.3066711,73.59662628,15.6254406,13.25099277,20.32357597,8.556276321,8.372962952,7.979556561,2.183263063,-3.045880318,-0.289724588,-1.8184608219999998,-2.296165705,not_covid
87,3039.896816,2367.403309,5634.770711,-191.739151,54.79939651,-25.77121353,-19.19969749,-0.437742025,-10.51279449,3.56195116,1.340952396,0.167003989,1.300293803,1.962468624,-0.679246247,-1.5658696890000001,not_covid
88,2639.163733,2519.612309,5278.426107,-205.5940094,76.69176483,-20.4011097,-15.71786404,-5.259642601,-5.97068119,-3.735240221,-1.162203193,-3.689461708,-1.1131819490000001,-2.156393051,-0.964991093,-0.24631542,not_covid
89,2865.352304,2119.2926079999997,5144.192505,-158.5086517,54.3877182,-50.93478012,-50.78964233,5.919457912,-14.26296616,-14.03522968,-4.635052204,-3.20108676,0.441236287,-1.1283211709999998,-1.5722689630000002,-3.230335712,not_covid
90,2404.062382,2386.043121,4887.040202,-357.166748,85.33985901,-22.70464325,-9.095215797,-23.31887245,-6.795179367,-7.203114986,-4.397874832,-11.14486504,0.526833415,-4.1836056710000005,-2.234830856,-0.8085293170000001,not_covid
91,4189.762859,2911.880825,7672.4995930000005,-205.74295039999998,24.32331467,-8.408670425,-5.233531952,-3.7346308230000003,-17.87573433,-10.16850567,1.64779222,-4.645157814,-1.298811197,-2.695708275,-1.9967532159999999,-0.841600537,not_covid
92,2714.327936,2528.8462879999997,5424.871826,-343.6828918,52.5186615,-10.95108414,-6.044702053,-7.14802599,-16.97260857,-5.982785702,-2.06837368,-4.654327868999999,0.741198063,1.302397132,-0.917358696,0.8176556229999999,not_covid
93,2808.7761579999997,2683.346616,6097.535197,-145.33303830000003,74.38465881,-5.495629787,-17.69344711,5.605081081,8.294615746,1.654803634,2.304041147,-5.923507214,4.218296051,2.60071969,1.3878413440000001,1.927623034,not_covid
94,3269.135857,2580.863149,6024.212646,-468.5094299,58.76940536,-20.31756973,-9.26530838,-5.853873253,-19.6429081,-14.77350712,-9.806032181,0.09107678400000001,-3.4756510260000004,-1.074131846,-0.922424853,-0.7606720920000001,not_covid
95,1003.0343550000001,899.7953068,1912.9160559999998,-501.8443298,27.74189949,-16.54103088,-0.091014735,3.620733738,-2.454809904,-3.722017288,-0.320941359,0.236430138,1.186859369,-0.292187572,-0.149374709,0.45273804700000003,not_covid
96,2479.956423,2467.195567,5102.073161,-458.92517089999996,87.15474701,-22.21044159,-10.60956001,-2.652196884,-8.002633095,-4.255954742,-4.619886875,-9.234710693,-0.155569538,-3.594285727,-3.836940527,-2.5944850440000002,not_covid
97,1938.4642199999998,1896.51818,3569.1782630000002,-229.53952030000002,70.43151093,16.73866844,2.3463633059999998,-5.376918316,-2.1334738730000002,1.255472302,2.4966444969999997,-3.9668757919999997,-0.8462363479999999,-2.437225342,3.00027442,3.0233962539999997,not_covid
98,2018.2656920000002,1844.4223309999998,3535.233561,-452.37524410000003,98.29286957,-57.74489975,-17.39182281,-6.049109458999999,1.8691838980000002,2.164215326,-1.063143849,-0.408249825,0.845301449,2.2476897240000002,2.4950013159999997,1.8737151619999999,not_covid
99,2799.906747,2471.7998789999997,5652.415975,-194.4549408,61.79164124,-21.80485916,-6.951360226,-5.29627943,4.028507233,1.418831825,-6.235134125,-5.592847347,-1.199603081,2.424650669,-0.681009293,-0.608852446,not_covid
100,2663.9702899999997,2719.182579,6163.032023,-235.5423126,71.12290192,-17.37452888,13.67354012,7.593542576,15.067936900000001,7.507563114,12.74297905,-2.4600794319999997,0.072915822,-1.184699535,-1.365910411,0.010063666,not_covid
101,1670.7916369999998,1485.258552,3421.7854820000002,-300.74642939999995,143.997467,-54.19458771,-24.53577995,1.5402091740000001,-2.371278048,3.9351658819999997,6.4964251520000005,1.0802828070000001,4.016809464,2.391833305,-0.43093887,-2.39263463,not_covid
102,2993.8090230000003,2716.64333,6185.761515,-391.1061096,72.32305908,-3.932929754,1.67086482,7.614603043,3.04889679,10.79531384,0.295508504,-3.3491125110000004,-4.123606205,-2.384835243,-0.9870825409999999,-2.9236202239999995,not_covid
103,3720.6742729999996,2743.896147,7034.079997,-83.30631256,23.63532448,-15.86534023,-19.38097954,-3.2921948430000003,2.1349051,3.674519777,6.402376652,-2.335950613,0.596720397,1.5461999180000001,-0.7138652209999999,0.527360678,not_covid
104,3528.531247,2725.062288,6565.533447,-389.8151855,41.66372681,-11.19033909,-2.146040201,-10.52585506,-8.839982986,-7.339435577000001,-1.0209568740000001,-4.991005898,1.684622169,0.8354461190000001,0.23458169399999998,-2.403342009,not_covid
105,1621.745449,1644.477621,3245.9808350000003,-324.4319153,143.4240417,-43.73737335,-27.87226295,22.48753929,10.84664822,-3.1569337839999996,-9.317411423,-3.6891918180000003,-4.605251312,-2.7840840819999997,-2.07379365,-0.537582099,not_covid
106,1462.128024,1095.044436,2604.570516,-296.9913635,131.7912903,-40.27724457,17.17082787,-34.4683876,-3.58985281,-10.26459408,-4.493418216999999,-4.9480829239999995,-3.0579211710000003,-2.4428975580000003,-1.5230616330000002,-3.440872192,not_covid
107,2465.361149,1861.960902,4559.45638,-319.8685608,69.48321533,-42.77507401,-0.7067589759999999,1.4335324759999999,-8.5026474,-1.085518956,-5.107500553,0.049421575,0.677523434,-0.283332884,0.237350598,-2.0207250119999998,not_covid
108,4223.8663369999995,3322.024386,8234.506226000001,-667.7905883999999,35.64033508,24.96146202,6.5685606,11.78700733,6.755645752,-0.251326263,0.541990936,0.205036804,0.9363827109999999,1.332469225,2.113991976,1.813657165,not_covid
109,1472.4696880000001,961.3997203,2488.430786,-170.3851929,169.7750702,-81.61058807,18.28614044,-39.19202042,-6.845843315,-11.70399761,-0.8059949279999999,-4.048601151000001,-3.3142750260000002,-1.111236215,-2.8330321310000004,-0.898089528,not_covid
110,2885.344916,2777.170836,6010.754395,-457.5387878,64.38558197,4.163181305,-1.753934264,-16.24369621,-10.48133373,-3.320851326,-1.709449768,-2.542714119,-1.021332502,-1.211666107,1.5598505740000002,1.707590699,not_covid
111,3392.423439,2746.62589,6716.864014,-440.4313965,40.70452499,-13.68616295,-14.04818249,-16.63265991,-5.955758572000001,-8.863631247999999,-6.796020031,-1.920820475,-2.711499929,0.264702618,-1.127981305,-1.315037727,not_covid
112,2230.0304100000003,1985.673597,4126.8483479999995,-488.672821,71.49859619,-18.11198235,-7.34898901,-6.670548439,-22.09283066,-13.19956017,-9.202516556,-6.92610693,-4.784570217,-3.597785711,-1.8775520319999999,1.483757615,not_covid
113,3581.1568479999996,2295.044722,6001.981608,-242.7523193,39.99631882,-31.63909149,-55.74912262,10.28771305,-9.395674706,-12.56873035,-7.34390831,-1.444547892,3.2157194610000004,0.431659907,3.277343512,2.0088002680000003,not_covid
